MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,KURT,SKEW,MEAN_REL_RR,MEDIAN_REL_RR,SDRR_REL_RR,RMSSD_REL_RR,SDSD_REL_RR,SDRR_RMSSD_REL_RR,KURT_REL_RR,SKEW_REL_RR,uuid
848.6209148400002,851.5731300000001,57.8863360910716,14.142654214016572,14.142547809274681,4.093031987850011,71.04011560468099,8.133333333333333,0.0,-0.3996265360171956,-0.1897809363791046,-7.932665466694645e-05,-2.588546692964846e-05,0.01684222296890039,0.01035077169533487,0.0103507362844959,1.62714659975461,-0.3996265360171956,-0.1897809363791046,08fded5c-93f9-4e30-9b63-3dc967aa81e1
933.5856051266666,893.8986050000001,130.0819030976323,16.357781553617617,16.35654555749404,7.952294916718942,65.44386986626743,11.53333333333333,1.066666666666667,-0.4274364202792547,0.7177033359197924,0.00018320203737397258,0.0001500756233072532,0.01697618555559278,0.006836443871576466,0.0068364388707787705,2.483189487764801,-0.4274364202792547,0.7177033359197924,ba6a9a9b-5c8b-4c9a-be89-0283898b2d96
708.8872922333333,699.62693,114.01839583816691,11.98799821143728,11.98792416978781,9.511045449555237,87.10376281802341,5.0,0.2666666666666667,0.43242514360981504,-0.08596817140462032,-6.237209783965172e-05,0.0007019951427691193,0.01757802551208059,0.00952805597400462,0.009528018778121358,1.8448700931269388,0.43242514360981504,-0.08596817140462032,0ad9c78e-6f55-4796-a56c-c3bf1942d652
772.74660672,775.00477,51.610210809584885,10.28816219115592,10.28809068203284,5.01646551159068,77.99691379701108,2.0,0.06666666666666668,1.7438782979716918,0.07296722643702827,4.495111179117754e-05,-0.0001205832970727126,0.01351403671390667,0.007800353807575891,0.007800353057550559,1.732490223812863,1.7438782979716918,0.07296722643702827,2193cdd9-d70d-41fa-af44-f4c13ca32ced
810.7478067600001,813.95741,60.47109079506573,19.30348761855367,19.30347519767059,3.1326510519758903,74.43309422091741,21.93333333333333,0.0,-0.1450552617547083,-0.2855621581567604,1.293936304729388e-05,-0.002087789018916915,0.023745667833698983,0.01380977846814004,0.013809762999881441,1.719482168992182,-0.1450552617547083,-0.2855621581567604,84296f82-2500-4421-954d-995024663ef4
627.7869333266667,618.86808,121.41783750023441,17.43763594823957,17.437630063876778,6.962975821988777,99.32867022311643,11.73333333333333,1.4,-0.9931821811337258,0.1355817592445566,-9.56157834243467e-06,-0.00034880249886382167,0.0315007399987801,0.02225401784740106,0.02225398948688284,1.415507986682905,-0.9931821811337258,0.1355817592445566,376e5859-95dd-4707-a532-7c49c2073857
925.6988471666667,937.1902949999999,147.6702901092877,14.7562855770856,14.75628177785906,10.007280581408551,66.59425498482892,8.333333333333334,0.7333333333333333,0.6604593478293044,0.1137659100498682,2.5826818917925987e-05,-0.000292608102440395,0.01697135187155663,0.0072498074432928794,0.007249776476667071,2.3409382944725783,0.6604593478293044,0.1137659100498682,b8b7dc32-e61c-4866-bfe2-6dd9d7a69c4a
761.92271506,777.4968849999999,108.34737638961309,17.74610820113513,17.74571432335432,6.105416193883153,80.96198496915233,13.6,1.333333333333333,2.306994959626254,-1.1662619303734298,-0.0001359235219062971,-0.0008863582773430592,0.02683559970481159,0.01342726921119978,0.01342723882268445,1.9985895331887609,2.306994959626254,-1.1662619303734298,0a3c3b1b-6503-490a-85e2-91dfb76f4191
776.4001781066668,775.153655,50.20577990293924,10.974996138206711,10.97486171040689,4.574560142956256,77.60486873149495,2.466666666666667,0.0,-0.4811950268046723,0.05891449736226999,-5.973215559895044e-05,-0.0004933668292408026,0.01414600718742506,0.006531380242513925,0.0065313800373655775,2.16585264709382,-0.4811950268046723,0.05891449736226999,de0c5af7-787c-461f-aa85-1e079bc01f96
810.5444306733333,822.2657,82.66923430221019,14.03395464418276,14.033951589547279,5.890658506330397,74.88463089496605,5.8,0.8666666666666667,0.5974105389559674,-0.6999560109481905,2.353927113289563e-05,0.0006983744173372874,0.018261312810168268,0.00974361642120406,0.009743611341142721,1.8741822359127358,0.5974105389559674,-0.6999560109481905,a30c6eb9-70ac-4931-b3a6-85d15562651d
801.00119408,786.00413,107.7146205503611,8.846026364758885,8.845955248040477,12.176610842974469,76.11047406510076,1.066666666666667,0.0,1.8647529504410818,1.3236743031112181,5.458937984977087e-05,-0.0003266269875054678,0.01126689319858306,0.005376868013999814,0.005376850023271478,2.095437933244283,1.8647529504410818,1.3236743031112181,e2a8637b-bc58-4979-aa1a-aabadef99b4a
811.1076348266665,799.783605,101.25281766617559,8.427790930833224,8.427728435755116,12.01415869201742,74.99929265517035,1.133333333333333,0.0,2.433691376085227,1.402318103254143,3.385862384303621e-05,-0.0004990277679097087,0.01059230472631297,0.005020225291179859,0.00502021692390384,2.109926171027189,2.433691376085227,1.402318103254143,28f8941e-e36a-4f5c-9cdd-9f1e715b05ed
793.6120422933333,720.7471099999999,199.96216189007598,14.786003629892472,14.77937941542778,13.52374630057697,79.49135261647166,8.266666666666667,0.6666666666666666,0.8683946213986853,1.4003229904194099,0.00045829197365961864,0.001166673846744364,0.01954343840325487,0.009370547187905046,0.009370544429710298,2.085624031484565,0.8683946213986853,1.4003229904194099,5ed29c6c-03c7-497f-bbb1-da01451f5967
994.5599085799997,1006.96165,107.65537901296041,21.8442541902878,21.84419644961465,4.9283156144935,61.14462540646032,25.66666666666667,1.7333333333333332,0.9867520655120828,-0.8560222178191503,-6.257917807015947e-05,0.00011249302583132872,0.02220931140485306,0.010722796813640441,0.01072275214754365,2.071223747949849,0.9867520655120828,-0.8560222178191503,a02ca3cd-b39a-4cb0-a424-340ad92f323a
775.1714689666666,787.8651150000002,90.13584792026924,13.426669052749288,13.42630063530647,6.713195027460119,78.56044756628796,5.0,0.6,0.2999769663005472,-0.4796856920975984,0.0001148574519070413,0.00042470052055758686,0.01703478772149011,0.009244534538806463,0.009244527017222157,1.8426874441305752,0.2999769663005472,-0.4796856920975984,41477fa6-edd2-4124-85fb-9b09d5066d3d
729.5015011133332,722.5106400000001,80.94700886110131,23.53845167442995,23.53826611749832,3.438926654170496,83.25287781267896,31.8,1.9333333333333331,-0.5674146561379407,0.3186853294930823,0.000102713514954007,-0.001312382528366546,0.03202430934355087,0.01812954539907186,0.0181294613309365,1.7664154637429768,-0.5674146561379407,0.3186853294930823,69b0a815-f78d-4346-bde8-ed4506e74e86
864.2132613533335,865.003415,92.3545692589693,21.99754356555697,21.99729941961268,4.1984037437514194,70.25489043330779,27.8,1.333333333333333,-0.07008135650132408,-0.0736889162772402,-0.00011183066461268569,-0.0019333730780397012,0.0256376027277122,0.013476179937981291,0.013476098131931003,1.9024384392089582,-0.07008135650132408,-0.0736889162772402,5f0e2507-738e-4e1b-89ce-355ced99683c
922.0927322733332,948.6655099999999,108.4437982170921,11.46155873193194,11.45996652728305,9.461522708509737,66.06419163504786,3.8,0.0,-0.7006805670281606,-0.5824128357990928,0.00022120609448531757,0.0001728664930080876,0.01243298772669985,0.0045467698448021475,0.004546765226589609,2.7344660387666644,-0.7006805670281606,-0.5824128357990928,245ec62a-e9fa-4b10-bb0a-15dacb9501c6
571.6601676266666,567.469775,46.254947414821075,8.850101059009353,8.850074886112118,5.226488048713726,105.60077652260371,1.5333333333333332,0.1333333333333333,2.4725722305654294,1.146504567221207,-3.8670714534992935e-05,0.0005208121459439241,0.01488309505915926,0.00889848836301583,0.00889848070180372,1.6725419478005759,2.4725722305654294,1.146504567221207,9d5c7b0e-a445-483a-aaf1-053c29a41319
863.2448369866665,859.2099000000002,70.40095498540158,15.12393182758876,15.12393178353633,4.6549373395731415,69.96481780194888,8.4,0.7333333333333333,2.595325425416497,0.47164584053083203,-4.199517835390675e-06,1.247659154535849e-05,0.01767069064992637,0.01021024049352119,0.01021023976759356,1.7306830981247834,2.595325425416497,0.47164584053083203,8cdf53f4-822a-4001-b303-0e3c4008170f
739.82035254,738.786565,47.15178637470638,10.950861771543632,10.95085730478692,4.3057603463896035,81.43192957152691,1.333333333333333,0.0,-0.008067647482148388,0.0985206511098492,-2.503390576732367e-05,-0.0002215219635415399,0.01478514156364576,0.009479526428744266,0.009479526114388159,1.559692003053397,-0.008067647482148388,0.0985206511098492,456d637d-b943-425f-813d-1a177b7d0de8
983.38931592,985.3004050000001,123.87089446758921,21.987796989338197,21.98772542578622,5.633620072427164,62.04061431424839,26.66666666666667,1.666666666666667,-0.6339571385131841,-0.1610136834022961,-4.7427949835081313e-05,-0.002180819477978805,0.02214871244259637,0.009504039966472172,0.009504023762310418,2.330452367701669,-0.6339571385131841,-0.1610136834022961,7b152056-652f-4f55-b170-b59420e0ea87
771.67115132,775.62657,44.13138527421332,9.221930143187091,9.221589278162307,4.785482495420589,78.01353480994595,1.0,0.0,-0.3095805427076685,-0.2564706924882595,-9.111861728925483e-05,8.591513603966595e-05,0.012094457872234891,0.007382288098021051,0.007382287059527259,1.6383074883621809,-0.3095805427076685,-0.2564706924882595,0db964ca-b817-4c97-a81b-4d731b0835f5
925.6768887733333,937.16168,147.6674409578925,14.75225969877873,14.7522147307674,10.00981842599457,66.59573127389613,8.333333333333334,0.7333333333333333,0.660808042484804,0.1142098356012699,5.121498478437671e-05,-0.000241847872649689,0.01697009423290594,0.007251047208013494,0.007251010714656964,2.340364604736188,0.660808042484804,0.1142098356012699,893f9247-bf96-425a-b4a0-b22739df35cb
856.0275776200001,779.9841200000002,234.00330657111093,16.08007180600145,16.08007171160364,14.55237945416236,74.78149920252848,9.333333333333334,1.4666666666666668,0.3758765417090295,1.030059266629183,-6.7220108206411345e-06,0.00043169711915560285,0.02046860873103595,0.01139424081725175,0.0113942407687297,1.7963995196630311,0.3758765417090295,1.030059266629183,4c430278-5439-4db3-a362-9ba126cacf2b
938.1048517666667,943.61449,80.50152142648173,11.72771830147578,11.72768334331571,6.8642100157156465,64.45154947755105,3.8,0.1333333333333333,-0.5272188344986333,-0.3136584741739334,-2.5146040948703212e-05,0.0002634712432931127,0.0128106465911553,0.004493586951402721,0.004493584591412378,2.85087319544497,-0.5272188344986333,-0.3136584741739334,04083496-befc-4ca4-a7ea-ef846917ad3d
949.9758167733332,958.19505,67.98474581191489,12.50436114028697,12.504136652272551,5.4368827842695095,63.491862092747574,5.2,0.2,0.01031769127890358,-0.1728202191035239,8.006988767212169e-05,0.0002660390218202266,0.013368210795453141,0.004449147457241079,0.0044491451309045,3.0046679558116467,0.01031769127890358,-0.1728202191035239,f7f8d81c-67cc-4f85-9c14-0d1c1f034c2b
822.1515482733333,761.172695,262.7769169562934,17.86505107683664,17.86490194855557,14.70899332031595,80.23826713691322,11.06666666666667,2.1333333333333333,-0.09367234263824864,0.7821529658716992,-9.418430743173448e-05,1.33946922936188e-06,0.02467402961156645,0.01469253211403036,0.014692531982280559,1.6793585625723733,-0.09367234263824864,0.7821529658716992,864e343b-1dea-449f-a021-aedb84c9815d
714.8008667199998,705.5588799999999,75.70931973380327,21.507247606312298,21.50670773698621,3.52017706401366,84.85325307764002,25.86666666666667,1.5333333333333332,0.489031787053988,0.5995488168681361,-0.00021681134805432548,-0.002865113261567332,0.030056623277098037,0.01740706593787181,0.017406999060963033,1.726690953224066,0.489031787053988,0.5995488168681361,0639d208-242c-4a0d-821e-61b9ecb1b2f5
792.2463529333335,791.1950899999998,51.0951238614341,12.09815753107333,12.09814199914947,4.223380604046493,76.05469630615202,2.933333333333333,0.2666666666666667,-0.06153318961693044,-0.09183438503845788,-1.26744079969803e-05,-0.001333160354176898,0.015278370433426591,0.0068629499041552204,0.006862941664345728,2.2262103973943033,-0.06153318961693044,-0.09183438503845788,aa80f24b-46c1-4cad-b7ca-5dbef0cae08d
854.3363245266668,842.601215,117.4852587280069,16.08968483536887,16.08953381491067,7.301899318111379,71.39303231146455,11.86666666666667,1.0,6.804693345126977,1.8010319345579267,-9.208968622255257e-05,0.0001849242921587343,0.018598033786221442,0.010506555624299429,0.01050651892789203,1.770136137023643,6.804693345126977,1.8010319345579267,5c08783a-acbe-42a2-ab17-cb701bc870e5
797.7778075,783.21234,107.33048939662599,8.882391442864726,8.88234101957893,12.08351265388616,76.40539643640369,1.133333333333333,0.0,2.0983685020830993,1.4174213478253193,-3.354178281769371e-05,-0.0003975235433993128,0.01135341493919686,0.00546196714960079,0.005461967147151019,2.078631128352113,2.0983685020830993,1.4174213478253193,ac9499a7-4606-4d06-9db0-162cfcdd3db7
771.8306245000001,775.532645,45.0806328343966,9.358979159896892,9.358922223830119,4.816832270293596,78.00991176691316,1.266666666666667,0.0,-0.07697615167519299,-0.3105914553651055,-3.5109637058343895e-05,-0.00013243443683471308,0.01235995308386578,0.007712859162889064,0.0077128555577354934,1.6025124824444508,-0.07697615167519299,-0.3105914553651055,5701257d-f3cc-4ab0-84ad-c79bed3aee54
789.8233839266667,796.2581650000001,62.321626579761194,13.0781370518558,13.078046927701562,4.765329062744279,76.46465224074343,4.133333333333334,0.4,0.1628684991376894,-0.4094768214339374,-6.671431448589388e-05,-0.001271760067004298,0.01681364829433072,0.007837380684192482,0.007837375529977358,2.145314738665537,0.1628684991376894,-0.4094768214339374,b8a505a0-011f-49fe-9c4e-a75d73c11d4c
797.5565245399998,665.97928,359.88902235206564,18.57616253765969,18.56679031446787,19.37370119487585,87.55435921967278,12.2,2.933333333333333,0.6050550637491257,1.3459500845716899,0.0005312896288020551,0.001669334821627279,0.02912710841468845,0.01687201510694728,0.01687192827975015,1.7263562313131742,0.6050550637491257,1.3459500845716899,b52147a5-96bf-46e0-807d-2de004a11d31
775.2157269133335,775.116805,40.65308808391758,10.75871566383726,10.75869862771498,3.7786190614334,77.61250481936634,1.8,0.0,-0.1154739051740243,-0.02481130869315484,-1.6942900584614537e-05,-0.001506889231278232,0.01386797462289987,0.006505909107747785,0.0065058955290256395,2.131596736632043,-0.1154739051740243,-0.02481130869315484,9758db5e-870b-43bc-83ff-43ad8183bd56
997.62721086,994.45881,95.81033073759558,21.36873475613718,21.36866973150256,4.483668866266332,60.705333761508996,24.86666666666667,1.5333333333333332,-0.9293295758250691,0.04560601713356663,4.859979723373186e-05,-0.0002270051060285146,0.02186452239950649,0.011111181663830341,0.01111115258399778,1.967794520962694,-0.9293295758250691,0.04560601713356663,3aa10b58-1e2d-4261-b337-2ce02344371b
817.3710611399998,816.2672600000002,52.52969542892973,18.230009244442037,18.23000147739268,2.8814958195890643,73.71455048827012,18.266666666666673,0.06666666666666668,0.042907115161397336,-0.07702633138121676,-2.036917716292388e-05,-0.0010787997078969699,0.02234176595215244,0.01275595464363732,0.01275585917462484,1.75147737478798,0.042907115161397336,-0.07702633138121676,07991424-070f-45f7-a940-2dac80bc53c2
787.1961850133333,786.7345650000001,50.2437090890279,13.12171263263733,13.121560325286381,3.829051168523377,76.53542620240825,5.333333333333333,0.0,-0.4036583852900812,-0.09268484256395376,9.306159583604727e-05,-0.0009723866512198699,0.016801599440723868,0.01037862849301632,0.010378626130323159,1.6188650987969657,-0.4036583852900812,-0.09268484256395376,bbfb71cb-eac1-47d7-9bbd-5fd252e1cf37
766.4249847866668,770.59323,65.32296630181307,9.80070258071502,9.800700305734226,6.6651309703398205,78.89141879666987,1.5333333333333332,0.0,0.3094956106011444,-0.4501634816937498,9.429504128447965e-06,0.0004099968403340049,0.01287207994513223,0.006421450011546242,0.006421428788939825,2.004544132865206,0.3094956106011444,-0.4501634816937498,203163af-6d84-4593-b191-caad666d76f0
1022.578529546667,1019.9713,97.31221066810149,21.039773582109326,21.03915206937581,4.625154842485977,59.21439827326937,24.13333333333333,1.5333333333333332,-0.7940813753657263,0.049689804185309314,0.0001479357926742471,-0.0001193082256857822,0.02115300425862201,0.010472662053479909,0.01047265222242923,2.019830693533473,-0.7940813753657263,0.049689804185309314,59df6e41-a56c-45c3-b81b-3346e94cd70f
787.2624685066666,797.62179,86.41751587072193,14.55420862932131,14.554079806205662,5.937630693064468,77.17927992372354,6.8,0.8,-0.4754350879291431,-0.1783462495016375,-5.7421013912543614e-05,0.0003624224453353997,0.018605625022776132,0.009004216883506186,0.009004215107406842,2.0663235085838147,-0.4754350879291431,-0.1783462495016375,2728ac5e-a85e-423f-bf4f-3d516f8ad81f
1050.397293093333,1003.92005,310.6274117573287,18.146512215913038,18.141056617622553,17.11774736992893,62.700047594711144,12.2,2.6,-1.125356717707061,0.1986390446491663,-0.000524076086168622,-0.0003508608844386899,0.01826805052593073,0.007890988178565936,0.007890988078327714,2.3150523245683865,-1.125356717707061,0.1986390446491663,eaedce8b-d82b-4dc3-a0b0-0104bede8a44
759.5248097199999,761.4296400000002,55.90174732679566,9.380021503318977,9.380019578974704,5.959660892783209,79.43383884049281,0.5333333333333333,0.0,-0.2757299445284991,-0.0949764386052788,2.4241754737585962e-06,-0.00014163959996520958,0.01238024021568483,0.006037732704607959,0.006037730868706082,2.050478353610505,-0.2757299445284991,-0.0949764386052788,8a6106b2-f4dc-44d7-8a49-5690bc02a676
930.8841579,935.8016150000001,79.56657186208301,13.92893085829927,13.92893044871618,5.712324418257481,64.93270753610477,7.0,0.0,-0.4465460495838101,0.03908821979269899,1.6378616175967222e-05,0.0006210094748812659,0.0151548481187406,0.004637235073679072,0.0046371045003001906,3.268078473045168,-0.4465460495838101,0.03908821979269899,f4cdba60-66bd-4e39-9fe3-b2d00d7f671f
832.8546420666665,877.3590449999998,146.10669369055432,17.14392959364984,17.141701354430648,8.522357309765937,74.63255709317608,11.33333333333333,1.6,-0.9862254112093768,-0.5099468357478808,-0.00034892756578495585,-0.0009235732152109317,0.02290348307410929,0.013644606916418459,0.013644569132893941,1.678574048663117,-0.9862254112093768,-0.5099468357478808,5b002092-16c3-473c-ab73-7b18ec0e72ea
766.5930198399999,747.62456,163.3121889070759,14.87873273442894,14.869328377998528,10.976216309684519,81.45291423175105,7.8,1.066666666666667,3.9743640746556337,1.413266258240355,-0.0005881121647991188,-0.00027549838574238443,0.02065995126412589,0.01197861908430155,0.01197858608347665,1.724735640955607,3.9743640746556337,1.413266258240355,bd930163-3348-4f0b-af41-1cba437de9cd
1098.97291184,1093.78705,101.0766064209371,17.36756950978104,17.36746842226356,5.8198475246644605,55.0826541078257,14.13333333333333,0.8,0.08984373996221473,-0.2511153142693286,3.740326840073789e-05,-0.000932385791519927,0.016117217066499268,0.0064159030335694135,0.0064158840621259565,2.512073044460063,0.08984373996221473,-0.2511153142693286,f7b70c4e-ff5b-4f97-9c58-f2beeed759d5
875.1250104933334,880.882475,88.97399005130951,16.92929981995962,16.92794850846382,5.255621378174737,69.34103356911429,9.533333333333333,1.6,0.5752660005096177,-0.5184310544204132,-0.0002552207407094517,-0.00019654992248179098,0.02072904777908584,0.01046337075369193,0.01046324720976476,1.981106114563679,0.5752660005096177,-0.5184310544204132,cfc694a7-01f2-447d-bf75-44d88806f945
766.94818158,765.7424100000002,56.61537904749359,10.79156628458215,10.79102079203909,5.246261530022722,78.66145569477591,3.1333333333333333,0.2,0.4234372422434896,0.1443695006112479,0.0001606152249652413,0.00027459741710362834,0.01406460179540939,0.007661455249385627,0.0076614514626873785,1.8357611364417,0.4234372422434896,0.1443695006112479,bd39ff15-18cc-403e-9f8e-5c9817c73de8
924.5860465533333,920.7390300000001,83.57151255494026,11.874040162525999,11.874032748172331,7.038169941406182,65.43943864799411,3.8666666666666667,0.1333333333333333,-0.6399492143666721,-0.1000300086733873,2.393926826452811e-05,0.0004857880316087413,0.01313253052862925,0.00482327976607973,0.0048232749954302285,2.722738710075515,-0.6399492143666721,-0.1000300086733873,ee3a2118-e3da-48fa-9145-23c1fe55f0ec
697.7325850066667,693.940875,69.92144206039423,19.8358863992687,19.83575848445468,3.5249971013633186,86.86831325447619,20.66666666666667,1.0,-0.3160703187126548,0.1309269523552185,0.0001413986431544139,-0.002965254757773345,0.028388138305015086,0.01606114088675329,0.01606111594940313,1.7675044696500182,-0.3160703187126548,0.1309269523552185,2a7c604e-58db-431a-93e9-3337d5ebcd23
757.6748784866667,761.8049249999998,80.09881753717801,10.67537786775315,10.675250718170561,7.503136519329259,80.1334252112829,2.066666666666667,0.0,-0.01070430807849965,-0.2847039536444282,7.382736791595562e-05,-0.0007204977782148402,0.01401919957901273,0.007442928269996953,0.007442921280189748,1.8835596784568318,-0.01070430807849965,-0.2847039536444282,d11b6ef2-39d8-47c2-8414-a94d2ed5f327
793.2506517666667,792.9428800000002,48.176461485110124,11.646867747877321,11.64661737224151,4.136430714935388,75.92200257368293,1.666666666666667,0.1333333333333333,0.0288540737134908,-0.1073940884975691,-0.0001047531412130983,-0.0021558108900805307,0.01473497115322565,0.0066667596421695115,0.006666704540214907,2.210214848608306,0.0288540737134908,-0.1073940884975691,ee958cbb-ff69-4fec-8201-f03f261c8530
919.1519359733335,926.34823,97.45729636229211,18.11382929073942,18.11354438340696,5.380270223266183,66.05954834007349,14.46666666666667,1.0,-0.3955799990532993,-0.3092843124344334,-0.00012117356621671108,-0.0010527550326555279,0.01973467793730854,0.010072997829385841,0.010072993076273521,1.959166304964028,-0.3955799990532993,-0.3092843124344334,9440760d-3fdc-4ba2-9122-e8a9288d14b1
835.0888319600001,839.2554449999999,69.99027678246739,18.144918147412262,18.14491802073124,3.857293607711814,72.38463475045326,16.53333333333333,0.6,0.3482540253858719,-0.4212727932518811,-1.5333702876560418e-05,-0.000506441594352178,0.02192990656494005,0.012331401011001641,0.01233139600579123,1.7783791594624943,0.3482540253858719,-0.4212727932518811,c0c41f48-1819-4908-b08d-2300b59f9997
878.5802979933335,878.9872700000002,99.55723138727328,21.29185355427961,21.29185253702577,4.6758367529379585,69.20868965251928,25.73333333333333,1.266666666666667,-0.0612337531232483,-0.044035984306983265,7.136338706103374e-07,-0.001274308782761243,0.02432914057053515,0.012125791102790679,0.0121257909593401,2.006396148861243,-0.0612337531232483,-0.044035984306983265,33287d40-eaa5-4353-a385-01b7f7b4d067
729.6363104666667,732.0765849999999,36.414698287144276,10.08467778089205,10.08466017954887,3.6108935831485915,82.44332657163763,1.133333333333333,0.0,0.7134314792634733,-0.3804194171280945,-2.9887065417334886e-05,3.179249500558291e-05,0.01379724163612764,0.008928861047575917,0.008928856009100232,1.545240939758317,0.7134314792634733,-0.3804194171280945,7bf36fb5-036f-45e9-98b0-f7adbfa9b18c
988.1410855466668,994.9281,92.48108379725642,20.38919898576039,20.388851963467058,4.535787985680273,61.30399346708143,23.53333333333333,1.0,0.6925230941716976,-0.6342539476385715,-0.0001212812613801511,-0.001410171714400137,0.02063340145935215,0.009926141688334177,0.0099261383836255,2.078693021640203,0.6925230941716976,-0.6342539476385715,811e2a9e-bafa-4724-bb11-31bcde0bca49
942.7002254733336,808.3288200000001,320.6634717345878,16.00798574869036,16.00699324271703,20.031469091033014,69.23190747903833,10.66666666666667,0.7333333333333333,0.6253234723547232,1.4353770353674498,0.00018050564099822801,-0.0007036115335491732,0.01894936481521554,0.010167145039936959,0.01016714447451692,1.8637842521948558,0.6253234723547232,1.4353770353674498,5e607306-feb4-47fc-b02a-566c2c500320
989.0857138533332,996.558185,210.3653222197817,17.88181068034552,17.881798792901467,11.76420699112988,64.64408326838942,12.46666666666667,1.9333333333333331,1.722690367259315,0.039927485496639166,-3.385954046964661e-05,0.000858619903613125,0.02414250421864872,0.01196665075098569,0.01196665021446942,2.017482144422081,1.722690367259315,0.039927485496639166,df9a5dfd-b89e-4ba0-97b9-cc43e6fe5a7d
787.8219556733333,783.369365,51.0088390954387,12.090922030252859,12.090786674518199,4.2187716509798685,76.47237001576691,2.8,0.0,-0.2080382672962928,0.4615216574290277,-6.666114485075611e-05,-0.001303176100367901,0.01529237146136534,0.00653767386176116,0.006537672068019963,2.339115071311585,-0.2080382672962928,0.4615216574290277,1d8de539-ffce-44fd-8431-7e686b416783
